poste_technique,plan_entretien,type_travail_code,corps_metier,categorie_travail,nb_visites_preventives,frequence_observee_jours,frequence_officielle_jours,source_frequence,frequence_moyenne_jours,frequence_std_jours,nb_correctifs_total,nb_correctifs_entre_visites,taux_correctif_entre_visites,classe_frequence,frequence_actuelle_jours,frequence_recommandee_jours,cout_actuel_annuel_mad,cout_recommande_annuel_mad,economie_estimee_mad
SF01-PE-00LS-TRRECY-0HA036,54685.0,360.0,Mécanique,Systématique,4,120.0,730.0,observée,120.0,80.0,161,3,1.0,Insuffisant,120.0,84.0,7064.0,5254.0,1810.0
SF01-PE-00LS-TRRECY-0HA036,54686.0,360.0,Mécanique,Systématique,4,120.0,730.0,observée,120.0,108.3,161,3,1.0,Insuffisant,120.0,84.0,7064.0,5254.0,1810.0
SF01-PE-00LS-TRRECY-0HA036,54687.0,350.0,Mécanique,Graissage,107,7.3,730.0,observée,7.3,3.7,161,56,0.53,Insuffisant,7.3,5.1,63797.0,48998.0,14798.0
SF01-PE-00LS-TRRECY-0HA036,54688.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.8,161,20,0.77,Insuffisant,27.8,19.5,23767.0,17877.0,5890.0
SF01-PE-00LS-TRRECY-0HA036,54689.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.8,161,20,0.77,Insuffisant,27.8,19.5,23767.0,17877.0,5890.0
SF01-PE-00LS-TRRECY-0HA036,54692.0,350.0,Mécanique,Graissage,3,214.5,730.0,observée,214.5,118.5,161,2,1.0,Insuffisant,214.5,150.1,3952.0,2939.0,1012.0
SF01-PE-00LS-TRRECY-0HA036,56972.0,290.0,Mécanique,Inspection,401,1.5,730.0,observée,1.5,2.1,161,91,0.23,Insuffisant,1.5,1.0,147960.0,122374.0,25586.0
SF01-PE-00LS-TRRECY-0HA038,54720.0,360.0,Mécanique,Systématique,4,149.7,730.0,observée,149.7,149.5,124,3,1.0,Insuffisant,149.7,104.8,5662.0,4212.0,1451.0
SF01-PE-00LS-TRRECY-0HA038,54728.0,310.0,Mécanique,Inspection,3,224.5,730.0,observée,224.5,108.5,124,2,1.0,Insuffisant,224.5,157.1,3776.0,2808.0,967.0
SF01-PE-00LS-TRRECY-0HA038,54729.0,310.0,Mécanique,Inspection,3,166.5,730.0,observée,166.5,81.5,124,2,1.0,Insuffisant,166.5,116.5,5091.0,3787.0,1304.0
SF01-PE-00LS-TRRECY-0HA038,54730.0,310.0,Mécanique,Inspection,3,124.5,730.0,observée,124.5,30.5,124,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-00LS-TRRECY-0HA038,54735.0,360.0,Mécanique,Systématique,3,124.5,730.0,observée,124.5,30.5,124,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-00LS-TRRECY-0HA038,54738.0,360.0,Mécanique,Systématique,4,120.0,730.0,observée,120.0,124.9,124,3,1.0,Insuffisant,120.0,84.0,7064.0,5254.0,1810.0
SF01-PE-00LS-TRRECY-0HA038,54739.0,290.0,Mécanique,Inspection,4,120.0,730.0,observée,120.0,80.0,124,3,1.0,Insuffisant,120.0,84.0,7064.0,5254.0,1810.0
SF01-PE-00LS-TRRECY-0HA038,54740.0,290.0,Mécanique,Inspection,4,120.0,730.0,observée,120.0,108.3,124,3,1.0,Insuffisant,120.0,84.0,7064.0,5254.0,1810.0
SF01-PE-00LS-TRRECY-0HA038,54741.0,350.0,Mécanique,Graissage,107,7.3,730.0,observée,7.3,3.7,124,54,0.51,Insuffisant,7.3,5.1,61570.0,47408.0,14162.0
SF01-PE-00LS-TRRECY-0HA038,54742.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.8,124,20,0.77,Insuffisant,27.8,19.5,23767.0,17877.0,5890.0
SF01-PE-00LS-TRRECY-0HA038,54743.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.8,124,20,0.77,Insuffisant,27.8,19.5,23767.0,17877.0,5890.0
SF01-PE-00LS-TRRECY-0HA038,54745.0,310.0,Mécanique,Inspection,3,213.5,730.0,observée,213.5,119.5,124,2,1.0,Insuffisant,213.5,149.4,3970.0,2953.0,1017.0
SF01-PE-00LS-TRRECY-0HA038,56974.0,360.0,Mécanique,Systématique,443,1.4,730.0,observée,1.4,1.4,124,82,0.19,Insuffisant,1.4,1.0,135312.0,114531.0,20780.0
SF01-PE-00LS-TRRECY-0HA048,54794.0,360.0,Mécanique,Systématique,3,271.5,730.0,observée,271.5,177.5,36,1,0.5,Insuffisant,271.5,190.0,1626.0,1253.0,372.0
SF01-PE-00LS-TRRECY-0HA048,54798.0,360.0,Mécanique,Systématique,3,266.5,730.0,observée,266.5,172.5,36,1,0.5,Insuffisant,266.5,186.5,1656.0,1277.0,379.0
SF01-PE-00LS-TRRECY-0HA048,54799.0,310.0,Mécanique,Inspection,3,271.5,730.0,observée,271.5,177.5,36,1,0.5,Insuffisant,271.5,190.0,1626.0,1253.0,372.0
SF01-PE-00LS-TRRECY-0HA048,54803.0,310.0,Mécanique,Inspection,3,124.5,730.0,observée,124.5,30.5,36,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-00LS-TRRECY-0HA048,54806.0,360.0,Mécanique,Systématique,3,124.5,730.0,observée,124.5,30.5,36,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-00LS-TRRECY-0HA048,54810.0,360.0,Mécanique,Systématique,7,75.0,730.0,observée,75.0,50.3,36,6,1.0,Insuffisant,75.0,52.5,11302.0,8406.0,2895.0
SF01-PE-00LS-TRRECY-0HA048,54811.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.9,36,14,0.54,Insuffisant,27.8,19.5,17045.0,13075.0,3969.0
SF01-PE-00LS-TRRECY-0HA048,54812.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.9,36,14,0.54,Insuffisant,27.8,19.5,17045.0,13075.0,3969.0
SF01-PE-00LS-TRRECY-0HA048,54813.0,350.0,Mécanique,Graissage,27,27.8,730.0,observée,27.8,6.9,36,14,0.54,Insuffisant,27.8,19.5,17045.0,13075.0,3969.0
SF01-PE-00LS-TRRECY-0HA048,55522.0,360.0,Mécanique,Systématique,107,7.3,730.0,observée,7.3,2.0,36,26,0.25,Insuffisant,7.3,5.1,32629.0,26735.0,5893.0
SF01-PE-00LS-TRRECY-0HA048-SURV-ARRETURG,56977.0,290.0,Électrique,Inspection,9,45.5,90.0,observée,45.5,51.9,1,1,0.12,Adéquat,45.5,45.5,2913.0,2913.0,0.0
SF01-PE-BATI-SLAGHF,216048.0,290.0,Régulation/Instrumentation,Inspection,48,7.3,30.0,observée,7.3,7.2,1,1,0.02,Adéquat,7.3,7.3,7027.0,7027.0,0.0
SF01-PE-BATI-SLAGHF,216414.0,360.0,Régulation/Instrumentation,Systématique,51,7.2,,observée,7.2,6.5,1,1,0.02,Adéquat,7.2,7.2,7125.0,7125.0,0.0
SF01-PE-BATI-SLTECH,216413.0,360.0,Régulation/Instrumentation,Systématique,50,7.4,,observée,7.4,6.9,0,0,0.0,Trop fréquent,7.4,14.8,4736.0,2368.0,2368.0
SF01-PE-BATI-SLTECH-DCSTSP,215987.0,290.0,Régulation/Instrumentation,Inspection,48,7.3,30.0,observée,7.3,7.2,5,1,0.02,Adéquat,7.3,7.3,7027.0,7027.0,0.0
SF01-PE-BATI-SLTECH-DCSTSP,215987.0,310.0,Régulation/Instrumentation,Inspection,6,6.6,30.0,observée,6.6,1.0,5,0,0.0,Trop fréquent,6.6,13.2,5310.0,2655.0,2655.0
SF01-PE-BATI-SLTECH-DCSTSP,215988.0,360.0,Régulation/Instrumentation,Systématique,19,26.7,,observée,26.7,10.4,5,1,0.06,Adéquat,26.7,26.7,3139.0,3139.0,0.0
SF01-PE-COMM-TRANPF-0IA025,200000002633.0,350.0,Mécanique,Graissage,17,28.0,730.0,observée,28.0,0.0,39,13,0.81,Insuffisant,28.0,19.6,24759.0,18579.0,6180.0
SF01-PE-COMM-TRANPF-0IA025,200000004305.0,290.0,Mécanique,Inspection,46,7.0,730.0,observée,7.0,0.7,39,14,0.31,Insuffisant,7.0,4.9,40992.0,32856.0,8136.0
SF01-PE-COMM-TRANPF-0IA025,200000004305.0,310.0,Mécanique,Inspection,11,7.0,730.0,observée,7.0,0.6,39,3,0.3,Insuffisant,7.0,4.9,39832.0,32027.0,7804.0
SF01-PE-COMM-TRANPF-0IA026,200000002634.0,350.0,Mécanique,Graissage,17,28.0,730.0,observée,28.0,0.0,25,10,0.62,Insuffisant,28.0,19.6,19245.0,14640.0,4604.0
SF01-PE-COMM-TRANPF-0IA026,200000004304.0,290.0,Mécanique,Inspection,46,7.0,730.0,observée,7.0,0.7,25,7,0.16,Insuffisant,7.0,4.9,23580.0,20419.0,3161.0
SF01-PE-COMM-TRANPF-0IA026,200000004304.0,310.0,Mécanique,Inspection,10,7.8,730.0,observée,7.8,5.4,25,3,0.33,Insuffisant,7.8,5.5,38872.0,30975.0,7897.0
SF01-PE-COMM-TRANPF-0IA027,200000002635.0,350.0,Mécanique,Graissage,13,28.0,730.0,observée,28.0,0.0,29,9,0.75,Insuffisant,28.0,19.6,23017.0,17335.0,5682.0
SF01-PE-COMM-TRANPF-0IA027,200000004275.0,290.0,Mécanique,Inspection,46,7.0,730.0,observée,7.0,0.9,29,12,0.27,Insuffisant,7.0,4.9,36349.0,29540.0,6809.0
SF01-PE-COMM-TRANPF-0IA027,200000004275.0,310.0,Mécanique,Inspection,11,7.1,730.0,observée,7.1,0.7,29,6,0.6,Insuffisant,7.1,5.0,73605.0,56101.0,17504.0
SF01-PE-COMM-TRANPF-0IA028,200000002636.0,350.0,Mécanique,Graissage,13,28.0,730.0,observée,28.0,0.0,22,7,0.58,Insuffisant,28.0,19.6,18084.0,13811.0,4273.0
SF01-PE-COMM-TRANPF-0IA028,200000004276.0,290.0,Mécanique,Inspection,46,7.0,730.0,observée,7.0,0.9,22,11,0.24,Insuffisant,7.0,4.9,32866.0,27052.0,5814.0
SF01-PE-COMM-TRANPF-0IA028,200000004276.0,310.0,Mécanique,Inspection,10,7.9,730.0,observée,7.9,5.1,22,4,0.44,Insuffisant,7.9,5.5,49694.0,38664.0,11030.0
SF01-PE-COMM-TRANPF-0IA030,200000002552.0,350.0,Mécanique,Graissage,17,28.0,730.0,observée,28.0,0.0,34,9,0.56,Insuffisant,28.0,19.6,17503.0,13396.0,4107.0
SF01-PE-COMM-TRANPF-0IA030,200000004307.0,310.0,Mécanique,Inspection,56,7.1,730.0,observée,7.1,2.3,34,16,0.29,Insuffisant,7.1,5.0,38126.0,30759.0,7367.0
SF01-PE-COMM-TRANPF-0IA031,200000002553.0,350.0,Mécanique,Graissage,17,28.0,730.0,observée,28.0,0.0,21,8,0.5,Insuffisant,28.0,19.6,15762.0,12153.0,3609.0
SF01-PE-COMM-TRANPF-0IA031,200000004308.0,290.0,Mécanique,Inspection,46,7.0,730.0,observée,7.0,0.9,21,9,0.2,Insuffisant,7.0,4.9,28223.0,23735.0,4488.0
SF01-PE-COMM-TRANPF-0IA031,200000004308.0,310.0,Mécanique,Inspection,11,7.0,730.0,observée,7.0,0.8,21,2,0.2,Insuffisant,7.0,4.9,28223.0,23735.0,4488.0
SF01-PE-COMM-TRANPF-0IA032,200000002554.0,350.0,Mécanique,Graissage,17,28.0,730.0,observée,28.0,0.0,21,9,0.56,Insuffisant,28.0,19.6,17503.0,13396.0,4107.0
SF01-PE-COMM-TRANPF-0IA032,200000004277.0,290.0,Mécanique,Inspection,46,7.0,730.0,observée,7.0,0.7,21,9,0.2,Insuffisant,7.0,4.9,28223.0,23735.0,4488.0
SF01-PE-COMM-TRANPF-0IA032,200000004277.0,310.0,Mécanique,Inspection,10,7.9,730.0,observée,7.9,5.0,21,5,0.56,Insuffisant,7.9,5.5,62037.0,47481.0,14556.0
SF01-PE-COMM-TRANPF-0IA033,200000002555.0,350.0,Mécanique,Graissage,17,28.0,730.0,observée,28.0,0.0,37,14,0.88,Insuffisant,28.0,19.6,26790.0,20030.0,6760.0
SF01-PE-COMM-TRANPF-0IA033,200000004339.0,310.0,Mécanique,Inspection,57,7.0,730.0,observée,7.0,0.7,37,22,0.39,Insuffisant,7.0,4.9,50279.0,39490.0,10789.0
SF01-PE-COMM-TRANPF-0IA051,200000000590.0,350.0,Mécanique,Graissage,79,7.0,730.0,observée,7.0,2.0,39,27,0.35,Insuffisant,7.0,4.9,45636.0,36173.0,9463.0
SF01-PE-COMM-TRANPF-0IA051,200000004348.0,290.0,Mécanique,Inspection,57,7.0,730.0,observée,7.0,0.8,39,20,0.36,Insuffisant,7.0,4.9,46797.0,37002.0,9794.0
SF01-PE-COMM-TRANPF-0IA054,200000000574.0,350.0,Mécanique,Graissage,37,15.0,730.0,observée,15.0,3.3,19,14,0.39,Insuffisant,15.0,10.5,23464.0,18428.0,5035.0
SF01-PE-COMM-TRANPF-0IA054,200000004335.0,290.0,Mécanique,Inspection,57,7.0,730.0,observée,7.0,0.8,19,9,0.16,Insuffisant,7.0,4.9,23580.0,20419.0,3161.0
SF01-PE-COMM-TRANPF-0IA055,200000000583.0,350.0,Mécanique,Graissage,37,15.0,730.0,observée,15.0,3.2,11,8,0.22,Insuffisant,15.0,10.5,14254.0,11850.0,2404.0
SF01-PE-COMM-TRANPF-0IA055,200000004347.0,290.0,Mécanique,Inspection,57,7.0,730.0,observée,7.0,0.8,11,4,0.07,Adéquat,7.0,7.0,13132.0,13132.0,0.0
SF01-PE-COMM-TRP2O5-0000E7,54452.0,290.0,Mécanique,Inspection,79,7.6,730.0,observée,7.6,5.9,31,18,0.23,Insuffisant,7.6,5.3,29203.0,24153.0,5050.0
SF01-PE-COMM-TRP2O5-0000E7,54453.0,350.0,Mécanique,Graissage,51,15.0,730.0,observée,15.0,0.7,31,16,0.32,Insuffisant,15.0,10.5,19671.0,15720.0,3952.0
SF01-PE-COMM-TRP2O5-0000E7,55446.0,360.0,Mécanique,Systématique,4,152.0,730.0,observée,152.0,99.7,31,2,0.67,Insuffisant,152.0,106.4,3812.0,2888.0,925.0
SF01-PE-COMM-TRP2O5-0000E7,55449.0,310.0,Mécanique,Inspection,3,124.5,730.0,observée,124.5,30.5,31,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-COMM-TRP2O5-0000E7,55453.0,360.0,Mécanique,Systématique,3,124.5,730.0,observée,124.5,30.5,31,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-COMM-TRP2O5-0000E7,55454.0,360.0,Mécanique,Systématique,21,28.7,730.0,observée,28.7,10.5,31,12,0.6,Insuffisant,28.7,20.1,18209.0,13879.0,4330.0
SF01-PE-COMM-TRP2O5-0000R6,55479.0,360.0,Mécanique,Systématique,3,228.0,730.0,observée,228.0,216.0,7,1,0.5,Insuffisant,228.0,159.6,1936.0,1492.0,443.0
SF01-PE-COMM-TRP2O5-0000R6,55483.0,360.0,Mécanique,Systématique,3,166.5,730.0,observée,166.5,165.5,7,1,0.5,Insuffisant,166.5,116.5,2651.0,2044.0,607.0
SF01-PE-COMM-TRP2O5-0000R6,55490.0,360.0,Mécanique,Systématique,3,124.5,730.0,observée,124.5,30.5,7,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-COMM-TRP2O5-0000R6,55493.0,350.0,Mécanique,Graissage,51,15.0,730.0,observée,15.0,2.7,7,4,0.08,Adéquat,15.0,15.0,6670.0,6670.0,0.0
SF01-PE-COMM-TRP2O5-0000R6-SURV-VD300T,216179.0,360.0,Régulation/Instrumentation,Systématique,19,26.7,,observée,26.7,11.9,0,0,0.0,Adéquat,26.7,26.7,1313.0,1313.0,0.0
SF01-PE-COMM-TRP2O5-0000R8,55460.0,310.0,Mécanique,Inspection,3,124.5,730.0,observée,124.5,30.5,7,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-COMM-TRP2O5-0000R8,55465.0,360.0,Mécanique,Systématique,3,228.0,730.0,observée,228.0,216.0,7,1,0.5,Insuffisant,228.0,159.6,1936.0,1492.0,443.0
SF01-PE-COMM-TRP2O5-0000R8,55466.0,310.0,Mécanique,Inspection,3,228.0,730.0,observée,228.0,105.0,7,2,1.0,Insuffisant,228.0,159.6,3718.0,2765.0,952.0
SF01-PE-COMM-TRP2O5-0000R8,55473.0,360.0,Mécanique,Systématique,3,180.0,730.0,observée,180.0,121.0,7,2,1.0,Insuffisant,180.0,126.0,4709.0,3503.0,1206.0
SF01-PE-COMM-TRP2O5-0000R8,55474.0,360.0,Mécanique,Systématique,4,180.0,730.0,observée,180.0,0.0,7,2,0.67,Insuffisant,180.0,126.0,3219.0,2439.0,781.0
SF01-PE-COMM-TRP2O5-0000R8,55494.0,350.0,Mécanique,Graissage,51,15.0,730.0,observée,15.0,2.7,7,5,0.1,Adéquat,15.0,15.0,7754.0,7754.0,0.0
SF01-PE-COMM-TRP2O5-HA026A,54406.0,360.0,Mécanique,Systématique,3,228.0,730.0,observée,228.0,216.0,9,1,0.5,Insuffisant,228.0,159.6,1936.0,1492.0,443.0
SF01-PE-COMM-TRP2O5-HA026A,54415.0,360.0,Mécanique,Systématique,3,180.0,730.0,observée,180.0,153.0,9,1,0.5,Insuffisant,180.0,126.0,2452.0,1890.0,561.0
SF01-PE-COMM-TRP2O5-HA026A,54417.0,310.0,Mécanique,Inspection,3,124.5,730.0,observée,124.5,30.5,9,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-COMM-TRP2O5-HA026A,54481.0,350.0,Mécanique,Graissage,51,15.0,730.0,observée,15.0,0.7,9,7,0.14,Adéquat,15.0,15.0,9920.0,9920.0,0.0
SF01-PE-COMM-TRP2O5-HA026B,54484.0,360.0,Mécanique,Systématique,4,122.0,730.0,observée,122.0,84.5,13,3,1.0,Insuffisant,122.0,85.4,6948.0,5168.0,1780.0
SF01-PE-COMM-TRP2O5-HA026B,54490.0,310.0,Mécanique,Inspection,3,124.5,730.0,observée,124.5,30.5,13,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-COMM-TRP2O5-HA026B,54494.0,290.0,Mécanique,Inspection,77,7.7,730.0,observée,7.7,6.0,13,12,0.16,Insuffisant,7.7,5.4,21436.0,18563.0,2874.0
SF01-PE-COMM-TRP2O5-HA026B,54495.0,350.0,Mécanique,Graissage,51,15.0,730.0,observée,15.0,0.6,13,11,0.22,Insuffisant,15.0,10.5,14254.0,11850.0,2404.0
SF01-PE-EXPF,52516.0,360.0,Mécanique,Systématique,21,28.5,730.0,observée,28.5,8.6,12,7,0.35,Insuffisant,28.5,19.9,11209.0,8885.0,2324.0
SF01-PE-EXPF,55686.0,310.0,Mécanique,Inspection,6,23.8,730.0,observée,23.8,9.5,12,1,0.2,Insuffisant,23.8,16.7,8301.0,6981.0,1320.0
SF01-PE-EXPF,55686.0,350.0,Mécanique,Graissage,16,27.9,730.0,observée,27.9,6.3,12,5,0.33,Insuffisant,27.9,19.5,10867.0,8660.0,2208.0
SF01-PE-EXPF,216354.0,310.0,Régulation/Instrumentation,Inspection,5,11.8,60.0,observée,11.8,3.9,12,1,0.25,Insuffisant,11.8,8.3,20186.0,16540.0,3646.0
SF01-PE-EXPF,200000012452.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,12,2,0.22,Insuffisant,9.6,6.7,22272.0,18516.0,3756.0
SF01-PE-EXPF,200000012453.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,12,2,0.17,Insuffisant,7.1,5.0,24392.0,20949.0,3444.0
SF01-PE-EXPF,200000012454.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012455.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012459.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,12,2,0.22,Insuffisant,9.6,6.7,22272.0,18516.0,3756.0
SF01-PE-EXPF,200000012460.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,12,2,0.17,Insuffisant,7.1,5.0,24392.0,20949.0,3444.0
SF01-PE-EXPF,200000012461.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012462.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012470.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,12,2,0.22,Insuffisant,9.6,6.7,22272.0,18516.0,3756.0
SF01-PE-EXPF,200000012471.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,12,2,0.17,Insuffisant,7.1,5.0,24392.0,20949.0,3444.0
SF01-PE-EXPF,200000012472.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012473.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012485.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,12,2,0.22,Insuffisant,9.6,6.7,22272.0,18516.0,3756.0
SF01-PE-EXPF,200000012487.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF,200000012488.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,12,2,0.25,Insuffisant,9.9,6.9,24060.0,19714.0,4346.0
SF01-PE-EXPF-00REXI-0IA038,55369.0,360.0,Mécanique,Systématique,91,8.5,730.0,observée,8.5,6.9,31,19,0.21,Insuffisant,8.5,5.9,24199.0,20230.0,3969.0
SF01-PE-EXPF-00REXI-0IA038,55370.0,350.0,Mécanique,Graissage,26,30.0,730.0,observée,30.0,7.6,31,15,0.6,Insuffisant,30.0,21.0,17420.0,13277.0,4143.0
SF01-PE-EXPF-00REXI-0IA038,200000000558.0,350.0,Mécanique,Graissage,37,15.1,730.0,observée,15.1,3.2,31,16,0.44,Insuffisant,15.1,10.6,25999.0,20228.0,5770.0
SF01-PE-EXPF-00REXI-0IA038-SURV-ARRETUR,56980.0,290.0,Électrique,Inspection,12,33.1,90.0,observée,33.1,25.7,0,0,0.0,Adéquat,33.1,33.1,1059.0,1059.0,0.0
SF01-PE-EXPF-00REXI-0IA039,55371.0,350.0,Mécanique,Graissage,26,30.0,730.0,observée,30.0,7.6,54,13,0.52,Insuffisant,30.0,21.0,15253.0,11729.0,3524.0
SF01-PE-EXPF-00REXI-0IA039,55372.0,360.0,Mécanique,Systématique,91,8.5,730.0,observée,8.5,6.8,54,21,0.23,Insuffisant,8.5,5.9,26111.0,21595.0,4515.0
SF01-PE-EXPF-00REXI-0IA039,200000000548.0,350.0,Mécanique,Graissage,37,15.1,730.0,observée,15.1,3.1,54,17,0.47,Insuffisant,15.1,10.6,27613.0,21382.0,6232.0
SF01-PE-EXPF-00REXI-0IA039-SURV-ARRETUR,56981.0,360.0,Électrique,Systématique,12,33.1,90.0,observée,33.1,25.6,0,0,0.0,Adéquat,33.1,33.1,1059.0,1059.0,0.0
SF01-PE-EXPF-00REXI-0IA040,55373.0,360.0,Mécanique,Systématique,91,8.5,730.0,observée,8.5,6.9,30,23,0.26,Insuffisant,8.5,5.9,28978.0,23644.0,5335.0
SF01-PE-EXPF-00REXI-0IA040,55374.0,350.0,Mécanique,Graissage,26,30.0,730.0,observée,30.0,7.5,30,15,0.6,Insuffisant,30.0,21.0,17420.0,13277.0,4143.0
SF01-PE-EXPF-00REXI-0IA040,200000000579.0,350.0,Mécanique,Graissage,37,15.1,730.0,observée,15.1,3.2,30,20,0.56,Insuffisant,15.1,10.6,32456.0,24841.0,7615.0
SF01-PE-EXPF-00REXI-0IA040-SURV-ARRETUR,56982.0,290.0,Électrique,Inspection,12,33.1,90.0,observée,33.1,25.7,0,0,0.0,Adéquat,33.1,33.1,1059.0,1059.0,0.0
SF01-PE-EXPF-00REXI-0IA040-W040,216241.0,360.0,Régulation/Instrumentation,Systématique,20,19.6,60.0,observée,19.6,20.1,0,0,0.0,Trop fréquent,19.6,39.2,1788.0,894.0,894.0
SF01-PE-EXPF-00REXI-0IA041,55375.0,350.0,Mécanique,Graissage,26,30.0,730.0,observée,30.0,7.5,25,14,0.56,Insuffisant,30.0,21.0,16336.0,12503.0,3833.0
SF01-PE-EXPF-00REXI-0IA041,56983.0,360.0,Mécanique,Systématique,149,4.0,730.0,observée,4.0,4.8,25,21,0.14,Adéquat,4.0,4.0,37202.0,37202.0,0.0
SF01-PE-EXPF-00REXI-0IA041,200000000527.0,290.0,Mécanique,Inspection,101,3.5,730.0,observée,3.5,3.1,25,11,0.11,Adéquat,3.5,3.5,35551.0,35551.0,0.0
SF01-PE-EXPF-00REXI-0IA041,200000000527.0,310.0,Mécanique,Inspection,69,3.4,730.0,observée,3.4,2.1,25,10,0.15,Adéquat,3.4,3.4,46157.0,46157.0,0.0
SF01-PE-EXPF-00REXI-0IA041,200000000580.0,350.0,Mécanique,Graissage,79,7.0,730.0,observée,7.0,1.7,25,17,0.22,Insuffisant,7.0,4.9,30545.0,25394.0,5151.0
SF01-PE-EXPF-00REXI-0IA042,55376.0,360.0,Mécanique,Systématique,24,24.8,730.0,observée,24.8,14.2,8,5,0.22,Insuffisant,24.8,17.4,8622.0,7168.0,1454.0
SF01-PE-EXPF-00REXI-0IA042,55377.0,350.0,Mécanique,Graissage,29,27.0,730.0,observée,27.0,11.1,8,4,0.14,Adéquat,27.0,27.0,5511.0,5511.0,0.0
SF01-PE-EXPF-00REXI-0IA042,200000000601.0,350.0,Mécanique,Graissage,79,7.0,730.0,observée,7.0,1.7,8,5,0.06,Adéquat,7.0,7.0,11971.0,11971.0,0.0
SF01-PE-EXPF-00REXI-0IA043,200000000586.0,350.0,Mécanique,Graissage,79,7.0,730.0,observée,7.0,1.7,8,6,0.08,Adéquat,7.0,7.0,14293.0,14293.0,0.0
SF01-PE-EXPF-00REXI-0IA046,55379.0,360.0,Mécanique,Systématique,7,94.3,730.0,observée,94.3,60.2,27,5,0.83,Insuffisant,94.3,66.0,7524.0,5640.0,1884.0
SF01-PE-EXPF-00REXI-0IA046,55384.0,360.0,Mécanique,Systématique,3,124.5,730.0,observée,124.5,30.5,27,1,0.5,Insuffisant,124.5,87.1,3545.0,2733.0,812.0
SF01-PE-EXPF-00REXI-0IA046,55393.0,350.0,Mécanique,Graissage,26,30.0,730.0,observée,30.0,7.5,27,11,0.44,Insuffisant,30.0,21.0,13086.0,10182.0,2904.0
SF01-PE-EXPF-00REXI-0IA046,56984.0,360.0,Mécanique,Systématique,150,4.0,730.0,observée,4.0,4.7,27,16,0.11,Adéquat,4.0,4.0,31107.0,31107.0,0.0
SF01-PE-EXPF-00REXI-0IA046,200000000534.0,290.0,Mécanique,Inspection,101,3.5,730.0,observée,3.5,3.1,27,8,0.08,Adéquat,3.5,3.5,28586.0,28586.0,0.0
SF01-PE-EXPF-00REXI-0IA046,200000000534.0,310.0,Mécanique,Inspection,69,3.4,730.0,observée,3.4,2.1,27,9,0.13,Adéquat,3.4,3.4,41377.0,41377.0,0.0
